doi,标题,期刊,年份,作者
10.1103/PhysRevLett.98.166802,Electric Field Effect Tuning Of Electron-Phonon Coupling In Graphene,PHYSICAL REVIEW LETTERS,2007,"Jun Yan,Yuanbo Zhang,Philip Kim,Aron Pinczuk"
,Engineering The Energy Band Gap of Graphene Quantum Structures,Bulletin of the American Physical Society,2007,"melinda y han,yuanbo zhang,barbaros oezyilmaz,philip kim"
,Scanning tunneling spectroscopy of inhomogeneous electronic structure in monolayer and bilayer graphene on SiC,Applied Physics,2007,"vw brar,y zhang,y yayon,t ohta,jl mcchesney,a bostwick"
,Electric Field Effect Modulation of Charge Transport in Atomically Thin Bi2Sr2CaCu2O8+delta,,2007,"asher mullokandov,solomon endlich,joel d chudow,yuanbo zhang,philip kim"
,Charge-Tunable Electron-Phonon Coupling in Single Layer Graphene,Bulletin of the American Physical Society,2007,"jun yan,yuanbo zhang,philip kim,a pinczuk"
10.1016/j.ssc.2007.04.022,Raman scattering and tunable electron–phonon coupling in single layer graphene,Solid State Communications,2007,"Jun Yan,Yuanbo Zhang,Sarah Goler,Philip Kim,Aron Pinczuk"
10.1063/1.2771084,Scanning Tunneling Spectroscopy Of Inhomogeneous Electronic Structure In Monolayer And Bilayer Graphene On Sic,APPLIED PHYSICS LETTERS,2007,"Victor W. Brar,Yuanbo Zhang,Yossi Yayon,Aaron Bostwick,Taisuke Ohta,Jessica L. McChesney,Karsten Horn,Eli Rotenberg,Michael F. Crommie"
10.1126/science.1137201,Room-Temperature Quantum Hall Effect In Graphene,SCIENCE,2007,"K. S. Novoselov,Z. Jiang,Y. Zhang,S. V. Morozov,H. L. Stormer,U. Zeitler,J. C. Maan,G. S. Boebinger,P. Kim,A. K. Geim"
,Electric Field Effect Modulation of Charge Transport in Atomically Thin Bi$_{2}$Sr$_{2}$CaCu$_{2}$O$_{8+\delta}$,Bulletin of the American Physical Society,2007,"Asher Mullokandov,Solomon Endlich,Joel Chudow,Yuanbo Zhang,Philip Kim"
,Scanning Probe Microscopy studies of 2D and quasi-2D graphene crystal structures.,Bulletin of the American Physical Society,2007,"elena polyakova,yuanbo zhang,melinda han,philip kim,george w flynn"
10.1103/PhysRevLett.98.206805,Energy Band-Gap Engineering Of Graphene Nanoribbons,PHYSICAL REVIEW LETTERS,2007,"Melinda Y. Han,Barbaros Ozyilmaz,Yuanbo Zhang,Philip Kim"
10.1103/PhysRevLett.96.136806,Landau-Level Splitting In Graphene In High Magnetic Fields,PHYSICAL REVIEW LETTERS,2006,"Y Zhang,Z Jiang,J P Small,M S Purewal,Y-W Tan,M Fazlollahi,J D Chudow,J A Jaszczak,H L Stormer,P Kim"
,STM studies of graphite microdevices,,2006,"elena polyakova,george w flynn,yuanbo zhang,mina fazlollahi,philip kim"
10.1002/pssb.200669193,Unusual transport properties in carbon based nanoscaled materials: nanotubes and graphene,PHYSICA STATUS SOLIDI B-BASIC SOLID STATE PHYSICS,2006,"M. S. Purewal,Y. Zhang,P. Kim"
,Spin and Valley Splitting of Two-Dimensional Electrons in Graphene in the High Magnetic Field Limit,Bulletin of the American Physical Society,2006,"yuanbo zhang,zhigang jiang,joshua p small,meninder s purewal,yanwen tan,mina fazlollahi,joel d chudow,john a jaszczak,h l stormer,philip kim"
,Electric Field Modulation of Galvanomagnetic Properties of Mesoscopic Graphite,Bulletin of the American Physical Society,2005,"Yuanbo Zhang,Joshua P. Small,Philip Kim"
10.1103/PhysRevLett.94.176803,Electric Field Modulation Of Galvanomagnetic Properties Of Mesoscopic Graphite,PHYSICAL REVIEW LETTERS,2005,"yongguang zhang,Joshua P Small,Michael E S Amori,Philip Kim"
10.1063/1.1862334,Fabrication And Electric-Field-Dependent Transport Measurements Of Mesoscopic Graphite Devices,APPLIED PHYSICS LETTERS,2005,"Yuanbo Zhang,Joshua P. Small,William V. Pontius,Philip Kima"
10.1038/nature04235,Experimental Observation Of The Quantum Hall Effect And Berry'S Phase In Graphene,NATURE,2005,"Yuanbo Zhang,Yan-Wen Tan,Horst L Stormer,Philip Kim"
,Thermoelectric Power Measurement of a Single-walled Nanotube Field Effect Transistor,,2004,"joshua p small,yuanbo zhang,james c hone,philip kim"
,Electric Field-Dependent Magneto-resistance and Hall Measurements in Thin Graphite Crystallites,,2004,"yuanbo zhang,joshua p small,philip kim"
,Fabrication and electron transport of nanometer thickness of graphite crystallites,,2003,"yuanbo zhang,philip kim"
